id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,criteria_anomali,description_anomali,code_transaction
857655cc-8910-4ec5-897f-24c80bdb4675,2009488263,66000,IDR,D,7152874220,Transfer ke BNI - ANDI ADITYA,SUCCESS,2025-09-05,21:40:21,0,Normal,TRX:HGv1dilvuqZL9VkVMFrTZ4
5998515a-5188-4324-917d-0dabd83d29bd,4816844400,183000,IDR,D,4217283170,Transfer ke PERMATA - BARBARA MARTINEZ,SUCCESS,2025-09-05,21:40:22,0,Normal,TRX:IizXFax48HSr5w-u3sOzV4
0be3c80e-70dc-45a4-a329-3a04f4f10a66,1241839674,190000,IDR,D,2404495094,Transfer ke BNI - ANISA MAHARDIKA,SUCCESS,2025-09-05,21:40:23,0,Normal,TRX:pYOfQ-vvzRbPnZMoqCyf4Z
64436c5a-2971-4fac-b85c-5c9d94153fa7,3730268254,155000,IDR,D,5807525599,Transfer ke MANDIRI - JAMES JONES,SUCCESS,2025-09-05,21:40:24,0,Normal,TRX:QnxuL2ZFcKTtqFU-eDUVce
d0d798c2-5c53-4037-a28f-549952df49d0,2568717746,442000,IDR,D,4897612986,Transfer ke JAGO - MICHAEL SMITH,SUCCESS,2025-09-05,21:40:26,0,Normal,TRX:QORjLY4wvpigiERnpUUpgr
ae9d194d-fd8d-4a69-a7c1-6f0d119b4303,5714971371,838000,IDR,D,5481857052,Transfer ke CIMB - DAVID JONES,SUCCESS,2025-09-05,21:40:27,0,Normal,TRX:gC4DQEhbC4a0FMJceFd9q5
2ce562d9-87f8-4905-99d4-604e754ccdf6,5696459759,4959000,IDR,D,4620870523,Transfer ke BRI - DAVID JONES,SUCCESS,2025-09-05,21:40:28,0,Normal,TRX:aboG0hMmuKIROgkLugvrYQ
c117093c-21e3-4331-a5f1-f4155cd84530,4844382491,95000,IDR,D,3384026449,Transfer ke BNI - TRI NUGROHO,SUCCESS,2025-09-05,21:40:29,0,Normal,TRX:AkV-zRdfdsOc3YlijWDGJR
ebcb47c5-88ab-45b1-97db-c39255ba931d,8308950192,62000,IDR,D,4137050025,Transfer ke BNI - RATNA FIRMANSYAH,SUCCESS,2025-09-05,21:40:31,0,Normal,TRX:ULNDXrqneMONONd52WQ4X0
e5bef438-f2cf-411e-9eba-30fb534434ce,4043454456,774000,IDR,D,2525725520,Transfer ke MANDIRI - JOHN DAVIS,SUCCESS,2025-09-05,21:40:32,0,Normal,TRX:tVCgo9BUcMvqKEkUVI32rX
e0e8ff24-ed1a-462b-810c-778454b04bea,7220735299,123000,IDR,D,3474175201,Transfer ke JAGO - LINDA MARTINEZ,SUCCESS,2025-09-05,21:40:33,0,Normal,TRX:O15Z9HlLDGAMfigibFGfvP
093e75e8-dcdc-4c6c-a756-396ec6e88b34,5448204908,566000,IDR,D,8164551032,Transfer ke BNI - YUDA PRATAMA,SUCCESS,2025-09-05,21:40:35,0,Normal,TRX:IHV7DMRUgbUkZZEXVSN76G
6738e99e-443e-4fc3-a2fc-174d7f3d872e,1047952711,766000,IDR,D,2886186676,Transfer ke BNI - LESTARI HIDAYAT,SUCCESS,2025-09-05,21:40:36,0,Normal,TRX:rpAkW5L3lOMblGdmwP3GwB
a3f7bca7-eb91-44d1-b2fa-40279a146012,6129732501,289000,IDR,D,9914754324,Transfer ke BNI - ANDI RAHARJA,SUCCESS,2025-09-05,21:40:37,0,Normal,TRX:boSE-hOS2K1G6Fis3a3cFd
20a22925-89d3-4862-bbdb-1b93cfb411e4,6542245179,525000,IDR,D,2775550361,Transfer ke BNI - ANDI SUSANTO,SUCCESS,2025-09-05,21:40:38,0,Normal,TRX:AuboBjB-X87oDeZeSABC-M
5aebe341-fcc7-46c3-8946-111347d07248,2806519153,89000,IDR,D,9130076137,Transfer ke BNI - TIARA SUSANTO,SUCCESS,2025-09-05,21:40:40,0,Normal,TRX:mgr198DAW3X0TTShwRrUWO
6599f07e-fbbd-42ef-9b8a-ff1ef063fae1,9153637251,19000,IDR,D,9953632820,Transfer ke CIMB - JAMES BROWN,SUCCESS,2025-09-05,21:40:41,0,Normal,TRX:P1mORfmk9kuZNPr8FPof4n
006f325e-3d79-4a6b-a38b-0804bed6362a,1292991251,89000,IDR,D,4118029628,Transfer ke BNI - AYU SETIAWAN,SUCCESS,2025-09-05,21:40:42,0,Normal,TRX:GoHPvKFy4qN56ps1iwNDph
0001ad26-9046-4f6b-b7e5-b4ebe7c8b439,5981094393,66000,IDR,D,8756833495,Transfer ke BRI - MARY SMITH,SUCCESS,2025-09-05,21:40:43,0,Normal,TRX:0Cx4vXPcsX7dd0t5JjTGhe
5c189522-be21-455b-99a6-a85fde206c4e,4864883510,227000,IDR,D,7475191410,Transfer ke BNI - ILHAM PERMANA,SUCCESS,2025-09-05,21:40:45,0,Normal,TRX:zVOusmqHEbVnW70u4OaRmc
070979fe-ebf6-4f5f-abba-9405a61d061e,3119257051,179000,IDR,D,5222995229,Transfer ke BNI - MELATI ADITYA,SUCCESS,2025-09-05,21:40:46,0,Normal,TRX:5cNBXuo9AMGch3z2r3VQ9p
dba35e25-ad6c-431e-8820-82104b3f37d5,2069316074,546000,IDR,D,6177063022,Transfer ke BRI - PATRICIA SMITH,SUCCESS,2025-09-05,21:40:47,0,Normal,TRX:2UhwKQxIzV9BPI7e2LcT8C
cc8fd0c5-b1ed-4308-9b6f-161aa439a010,8610438478,3599000,IDR,D,3008912751,Transfer ke BNI - ANDI MAHARDIKA,SUCCESS,2025-09-05,21:40:49,0,Normal,TRX:z5BiBol7B5RZME32W1k0mq
ac8f5d56-6664-4d83-9251-9bbcb219f186,9884602555,859000,IDR,D,1241839674,Transfer ke BNI - BAYU PRASETYO,SUCCESS,2025-09-05,21:40:50,0,Normal,TRX:w0U137QBZKecEwmLBdMC2m
504f95ac-cf8c-4dbc-bf1c-d5e515a056fa,9862146667,861000,IDR,D,8634081773,Transfer ke BNI - YUDA KUSUMA,SUCCESS,2025-09-05,21:40:51,0,Normal,TRX:yHfUuYafxEFqXhrWeL5Nik
6299f69b-f22f-42c5-9c7f-779edf26e857,1670620925,78000,IDR,D,1654148174,Transfer ke PERMATA - MICHAEL DAVIS,SUCCESS,2025-09-05,21:40:52,0,Normal,TRX:NQDphbH-9YvvHiQtmuPsVz
3a7966e1-eecc-4d64-afba-8b5170270592,1766061854,53000,IDR,D,5660905397,Transfer ke MANDIRI - JAMES SMITH,SUCCESS,2025-09-05,21:40:54,0,Normal,TRX:D5DbOKK5ria8Jwfb-J-qOv
59a59898-8fac-4868-8171-3bcb401cea41,2526822790,166000,IDR,D,6941489023,Transfer ke BNI - INTAN MAHARDIKA,SUCCESS,2025-09-05,21:40:55,0,Normal,TRX:t99n3ZJms1WbIVSo42lBTr
10217c5a-b869-4f2f-8b89-92e32edaa76f,5350895948,71000,IDR,D,1382294053,Transfer ke BNI - PUTRI PRASETYO,SUCCESS,2025-09-05,21:40:56,0,Normal,TRX:8Z3q-jWke3KO9W19BsqGrn
73165986-90a7-4483-bb6b-eaf4ae050516,7137808980,175000,IDR,D,4057565946,Transfer ke CIMB - MICHAEL JONES,SUCCESS,2025-09-05,21:40:57,0,Normal,TRX:L0j7QyqmUvoPsV313EC9cE
d341b64e-c32c-4352-8a57-a462f74e3fa1,8326829913,831000,IDR,D,6831957656,Transfer ke BNI - ANISA WIBISONO,SUCCESS,2025-09-05,21:40:59,0,Normal,TRX:eoSdKnaChnjfkz6Qs-TDrT
8033c7ff-c155-4011-824a-5bc74eab89b1,4781868184,488000,IDR,D,2738038406,Transfer ke PERMATA - JAMES RODRIGUEZ,SUCCESS,2025-09-05,21:41:00,0,Normal,TRX:h1k1I7fp7sd0Ein2-tU4DO
158c6d68-f135-4bda-8f60-cc3d5bd98f13,2734367797,94000,IDR,D,8290057680,Transfer ke MANDIRI - PATRICIA BROWN,SUCCESS,2025-09-05,21:41:01,0,Normal,TRX:bpjbmp19c4Q07ztae898zR
e9fe9d7a-bd3f-4d9c-ba44-e982aea78241,6519055695,113000,IDR,D,1368927904,Transfer ke BNI - ANISA HARYANTO,SUCCESS,2025-09-05,21:41:02,0,Normal,TRX:sIaHNv9IKRKqOB9w9CcICx
bef060fb-6240-4b9e-bcef-d94fc14adfac,2404495094,944000,IDR,D,4105930522,Transfer ke BNI - PUTRI SETIAWAN,SUCCESS,2025-09-05,21:41:04,0,Normal,TRX:UFmrCwpAk5nqy84MEe5ftS
273f2459-abdf-4729-a034-564d836189d2,5043714431,227000,IDR,D,1691302089,Transfer ke BCA - ROBERT DAVIS,SUCCESS,2025-09-05,21:41:05,0,Normal,TRX:xNOdlRNneRfpud3rve5ccG
17954955-4e50-4070-b52a-3f156675d5ab,6500936559,26000,IDR,D,4850542022,Transfer ke BNI - INTAN FIRMANSYAH,SUCCESS,2025-09-05,21:41:06,0,Normal,TRX:fUIr25DSUWvCOmEPok-8-G
2357df90-c73f-4d23-85f3-7c525863c108,2568717746,554000,IDR,D,8871689541,Transfer ke BNI - KARTIKA NUGROHO,SUCCESS,2025-09-05,21:41:07,0,Normal,TRX:9vlThGzuoxxRK2tB0vQwzJ
feebfcc4-8709-40b2-9238-189cd946a4f4,3191464702,193000,IDR,D,6470169667,Transfer ke BNI - DEWI KURNIA,SUCCESS,2025-09-05,21:41:09,0,Normal,TRX:3pS80My3AnGWHjgMhTx88o
798d6c72-9c5b-4765-9c7a-2a5c7d1fdc51,7161383718,998000,IDR,D,3237855551,Transfer ke JAGO - BARBARA WILLIAMS,SUCCESS,2025-09-05,21:41:10,0,Normal,TRX:4UGB0DOXEGAX247D-zhJBZ
8b38f7e5-6670-442c-b95b-0ef7726475f3,8388816028,139000,IDR,D,5981094393,Transfer ke BNI - BAGUS WIBISONO,SUCCESS,2025-09-05,21:41:11,0,Normal,TRX:PynQ6ZEOISTc-iK2m6Q5rf
89649868-82c8-4b3d-a39c-4ccfc03a4e42,1216199607,78000,IDR,D,4832835394,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,21:41:12,0,Normal,TRX:CyVXq1jvTwaEo8J9KQInhc
22d34237-79da-4fe6-ab93-1202c7718e5d,9244991942,173000,IDR,D,8945733804,Transfer ke BNI - PUTRI ADITYA,SUCCESS,2025-09-05,21:41:14,0,Normal,TRX:U9ehT78SnDwpKzP-1c0uVj
0461867a-c14a-43b7-818d-4b987453af1e,1141605862,150000,IDR,D,7090454392,Transfer ke PERMATA - ELIZABETH MILLER,SUCCESS,2025-09-05,21:41:15,0,Normal,TRX:mJncI-M7FxqZbDT4jqVaDc
98d5d1b9-d6a9-4b94-8e89-3c218349f020,8090741016,54000,IDR,D,2896869728,Transfer ke BRI - MICHAEL JOHNSON,SUCCESS,2025-09-05,21:41:16,0,Normal,TRX:5on8JXq7z-hFOPayqgkT3X
616ccd03-95b8-4057-bac8-87e083918505,8601664623,804000,IDR,D,9544919070,Transfer ke BNI - DIAN KUSUMA,SUCCESS,2025-09-05,21:41:17,0,Normal,TRX:VSq0fDSmRldXNtP4eKin15
444bf03e-10a0-482f-ad17-010759d284ca,1667179950,59000,IDR,D,9353752463,Transfer ke CIMB - ROBERT GARCIA,SUCCESS,2025-09-05,21:41:19,0,Normal,TRX:KwVlSD-6PlsRr1GuQqWA4Z
628c96ad-731d-491a-8c96-ad13ed9688d7,4126577063,21000,IDR,D,2028534971,Transfer ke BNI - WULAN PRATAMA,SUCCESS,2025-09-05,21:41:20,0,Normal,TRX:phr53Gz2SNUwUthimOTATJ
fb5e1cad-c141-4fab-8b98-c54487442162,3352679948,174000,IDR,D,7033331024,Transfer ke JAGO - ELIZABETH BROWN,SUCCESS,2025-09-05,21:41:21,0,Normal,TRX:uHpxAt6UYrwvd4wncqgF3T
f8d99451-1da9-4fab-adba-77bf2e0247f3,8610438478,682000,IDR,D,9239909016,Transfer ke BNI - INTAN PURNAMA,SUCCESS,2025-09-05,21:41:22,0,Normal,TRX:ztodWyWXmRJUTXODsxsH8u
0cac0fcb-3fd1-4730-857d-c8d6a19adb13,7931470525,880000,IDR,D,7220735299,Transfer ke BNI - RIZKI WIBISONO,SUCCESS,2025-09-05,21:41:24,0,Normal,TRX:8bwrVsQ5A1PCv3AuPkdLpG
c2fb7587-4c9e-425f-b669-0d34c9246734,9292224258,483000,IDR,D,6831957656,Transfer ke BNI - ANISA WIBISONO,SUCCESS,2025-09-05,21:41:25,0,Normal,TRX:xfupPqpH7HljVn6NxWwapG
d64ee6c7-01d8-432b-8afd-90459443b430,5350895948,58000,IDR,D,1670620925,Transfer ke BNI - DWI PRASETYO,SUCCESS,2025-09-05,21:41:26,0,Normal,TRX:IxVv1QcyqLZFwy2HGyb1N-
b30c5326-2b75-454c-89cb-fd893990e360,9613034189,242000,IDR,D,3200565562,Transfer ke MANDIRI - PATRICIA MILLER,SUCCESS,2025-09-05,21:41:27,0,Normal,TRX:t6mNpdxhnZ2ZGwMIVzPOb1
fce40f43-7a2e-4fb9-8b90-327f539944ae,9475891103,52000,IDR,D,5350895948,Transfer ke BNI - RIZAL RAHARJA,SUCCESS,2025-09-05,21:41:29,0,Normal,TRX:vt24woCbi6ohhD8xJ6Vo9H
04a71c13-41c4-4a48-97b1-708d0fa7e404,7658025135,757000,IDR,D,3816899573,Transfer ke CIMB - ELIZABETH MILLER,SUCCESS,2025-09-05,21:41:30,0,Normal,TRX:knZiHMd6EaAToUcArfHPG8
732e3093-5aa0-4411-8883-bd267844448d,2099005800,442000,IDR,D,7337980136,Transfer ke BNI - ANISA HARYANTO,SUCCESS,2025-09-05,21:41:31,0,Normal,TRX:JKIt8OIAXKK0bHvcc2YWPa
124428b1-91f7-4734-80ff-53a1feb8acf5,1591991638,126000,IDR,D,8491079539,Transfer ke BNI - SITI WIBISONO,SUCCESS,2025-09-05,21:41:32,0,Normal,TRX:h8--Pr7S6l8EInbDbCgkUT
464febcc-606f-4dac-aaff-00fafc432f7e,4952363137,147000,IDR,D,1303485991,Transfer ke PERMATA - MARY MILLER,SUCCESS,2025-09-05,21:41:34,0,Normal,TRX:92fLuYIFGM3USinSVrrF8m
6f277ca7-2028-4101-89d1-a18bae3d0420,1670620925,172000,IDR,D,4281816987,Transfer ke MANDIRI - ELIZABETH MARTINEZ,SUCCESS,2025-09-05,21:41:35,0,Normal,TRX:YrhMYQEojE8ZKzNqPCJeud
17df9cd2-a2b9-4d12-a5b3-ecd7bea19a33,2886186676,1889000,IDR,D,2605315646,Transfer ke BRI - ROBERT WILLIAMS,SUCCESS,2025-09-05,21:41:36,0,Normal,TRX:SnYEUNP30RUWj8cjJ8QqTJ
2b1c1744-d92d-46dd-a4f7-01dc9e6a8a46,3352679948,983000,IDR,D,1546226275,Transfer ke BNI - MELATI NUGRAHA,SUCCESS,2025-09-05,21:41:37,0,Normal,TRX:01azRkqrJ0ZiEtqPDztA8G
6364754e-02ca-404c-a469-5f887f15bff4,4592046047,481000,IDR,D,2077933952,Transfer ke PERMATA - ELIZABETH SMITH,SUCCESS,2025-09-05,21:41:39,0,Normal,TRX:y5syVly35nIVmy9xBPnZtN
5676c8ee-4273-465c-ad3c-1f90ea1bd038,1227369156,2205000,IDR,D,5430518627,Transfer ke BNI - ANISA MAHARDIKA,SUCCESS,2025-09-05,21:41:40,0,Normal,TRX:s5p-eR12oDhVdoS1RS9Ce-
8afe8d22-a23c-48c1-bfe2-7869a3dd97f5,6663435078,584000,IDR,D,8491079539,Transfer ke BNI - SITI WIBISONO,SUCCESS,2025-09-05,21:41:41,0,Normal,TRX:Q7RtXfLahIPJ0TyTEP8vtz
746dfdf8-14ea-4bf4-b12a-f715f72042c8,5430518627,945000,IDR,D,2069316074,Transfer ke BNI - TRI ADITYA,SUCCESS,2025-09-05,21:41:43,0,Normal,TRX:naSHyU3Q3QmSxdwLjNYhZb
3272ed6a-f22c-4a9a-bc5d-5d877bf578e1,5869740843,103000,IDR,D,3004600784,Transfer ke PERMATA - BARBARA MARTINEZ,SUCCESS,2025-09-05,21:41:44,0,Normal,TRX:xWK5Vpk-BlaNxhrIw3W71j
afb13a1a-d05e-4f43-8f90-ef8a65d53bbf,7658025135,214000,IDR,D,4538876424,Transfer ke CIMB - MARY WILLIAMS,SUCCESS,2025-09-05,21:41:45,0,Normal,TRX:mug6yBiS6-u0w228WGWk0y
fb55521e-15a3-40ef-b76b-336c4fa18282,9862146667,133000,IDR,D,5235082417,Transfer ke BNI - RIZKI FIRMANSYAH,SUCCESS,2025-09-05,21:41:46,0,Normal,TRX:V-p8G0OSpYbJrsabPmDxsF
37abdd17-34f0-4664-996c-d73b630340db,1253956463,926000,IDR,D,2343518626,Transfer ke JAGO - JOHN WILLIAMS,SUCCESS,2025-09-05,21:41:48,0,Normal,TRX:FHza7ExhDFOHgU07jC81wC
2e6ce4c5-34a4-4b7f-b5f5-4ccb074936db,7926270387,143000,IDR,D,3167305575,Transfer ke JAGO - ROBERT MARTINEZ,SUCCESS,2025-09-05,21:41:49,0,Normal,TRX:W6UnQ80RbCF1E5pLJQQ3V6
322740e8-f16f-4d22-8dad-f6458a89cb5f,4043454456,46000,IDR,D,4985666450,Transfer ke BNI - FITRI PRASETYO,SUCCESS,2025-09-05,21:41:50,0,Normal,TRX:uvKfaXNi1A0gur-m-XeDRC
d9cd3c6b-0676-4d99-9b02-89215615abae,7335752002,3577000,IDR,D,1227369156,Transfer ke BNI - RIZAL KUSUMA,SUCCESS,2025-09-05,21:41:51,0,Normal,TRX:2-Y-LePh2ksDC7jk40jKhG
374e773d-f250-4040-919a-f69dbb39fd2c,1058380613,359000,IDR,D,8395566987,Transfer ke PERMATA - MARY JONES,SUCCESS,2025-09-05,21:41:53,0,Normal,TRX:PcfuSBbAt1XNS6X0vOZj6o
633a4231-18e4-4098-8bc8-78ceb82d68a0,8028867917,271000,IDR,D,1001188797,Transfer ke BNI - ARIF SETIAWAN,SUCCESS,2025-09-05,21:41:54,0,Normal,TRX:m8WzfET3f7VbFawIpq9n7A
edcd15cb-032a-45d5-ba6e-b8b6e7a9dc24,5824503782,283000,IDR,D,2386094835,Transfer ke BNI - ARIF NUGRAHA,SUCCESS,2025-09-05,21:41:55,0,Normal,TRX:wR8sAmh0myJbzIdSVz2oCU
592fa255-c6d0-4380-996f-66eb25b4e79c,3640111407,884000,IDR,D,6539315693,Transfer ke BNI - NADIA WIBISONO,SUCCESS,2025-09-05,21:41:56,0,Normal,TRX:KevwHQljeQDZeV7GVLEcZT
64a07a22-605e-4631-b80f-27e902ca9705,3601225101,323000,IDR,D,6451278527,Transfer ke BCA - ELIZABETH DAVIS,SUCCESS,2025-09-05,21:41:58,0,Normal,TRX:OZ7UVfIAjGO7NoPw9z7pHL
c5999a07-2d75-402e-a1c6-6e4fd2493187,7716895751,864000,IDR,D,5454041972,Transfer ke MANDIRI - JOHN BROWN,SUCCESS,2025-09-05,21:41:59,0,Normal,TRX:Gub24T2CtVkEVyOcFihG9r
c3453da5-4550-4640-8d68-95a6a29384df,2669648064,228000,IDR,D,6160914110,Transfer ke BNI - ILHAM WIJAYA,SUCCESS,2025-09-05,21:42:00,0,Normal,TRX:4BYNbnZLw0hrExw34l5R1j
