id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,criteria_anomali,description_anomali,code_transaction,created_by,created_date,updated_by,updated_date
f8def971-ac31-4401-b949-6d5cd3a95257,5581764356,251000,IDR,D,8027275389,Transfer ke BNI - RINA NUGROHO,SUCCESS,2025-09-05,21:39:48,0,Normal,TRX:nHSAGcSl7AmUAkq85TU2fw,SYSTEM,2025-09-07 11:28:03.553800,SYSTEM,2025-09-07 11:28:03.553800
a8590d55-f982-4124-937e-b9a119820e50,1262316554,225000,IDR,D,7573055140,Transfer ke BRI - DAVID GARCIA,SUCCESS,2025-09-05,21:39:49,0,Normal,TRX:PiwBskWfPpDpvcDBf7Cwhb,SYSTEM,2025-09-07 11:28:03.553803,SYSTEM,2025-09-07 11:28:03.553804
82e26e36-6f29-48d1-86c4-90a1bc126c91,4781868184,27000,IDR,D,7568406940,Transfer ke BNI - JOKO FIRMANSYAH,SUCCESS,2025-09-05,21:39:50,0,Normal,TRX:tHDWqVdQHVuaAq9ETsRGYY,SYSTEM,2025-09-07 11:28:03.553807,SYSTEM,2025-09-07 11:28:03.553807
45a5c7e5-018d-4f88-90de-b218a22867f4,4043454456,106000,IDR,D,8282691405,Transfer ke BNI - RAHMAT UTAMA,SUCCESS,2025-09-05,21:39:51,0,Normal,TRX:zB6ayO7zr5sZpmBVhcKqPW,SYSTEM,2025-09-07 11:28:03.553810,SYSTEM,2025-09-07 11:28:03.553811
4022c9b0-de41-40ae-a1cb-2255149e78c4,7283194447,84000,IDR,D,3579800165,Transfer ke BNI - RATNA WIBISONO,SUCCESS,2025-09-05,21:39:53,0,Normal,TRX:cJKgHrlC-ADGOuPvPvkwiX,SYSTEM,2025-09-07 11:28:03.553813,SYSTEM,2025-09-07 11:28:03.553814
f69b608f-a4d7-49ba-9002-9f930f28b941,6273387403,475000,IDR,D,9862146667,Transfer ke BNI - INTAN NUGROHO,SUCCESS,2025-09-05,21:39:54,0,Normal,TRX:41D2e2BpwnXzcT3Bj3-94a,SYSTEM,2025-09-07 11:28:03.553817,SYSTEM,2025-09-07 11:28:03.553817
feb92081-386b-4c97-856e-13a08a0efdbd,3102671140,87000,IDR,D,7635243971,Transfer ke MANDIRI - LINDA MARTINEZ,SUCCESS,2025-09-05,21:39:55,0,Normal,TRX:T0H-EknLWay19ZI7bLYKOC,SYSTEM,2025-09-07 11:28:03.553820,SYSTEM,2025-09-07 11:28:03.553821
152f2cd7-f30b-4af6-a5ea-f670c7ea7b14,4182583015,191000,IDR,D,9226426184,Transfer ke BNI - SURYA SUSANTO,SUCCESS,2025-09-05,21:39:57,0,Normal,TRX:hk0LOAIFfYTQQKVqEMV7TP,SYSTEM,2025-09-07 11:28:03.553823,SYSTEM,2025-09-07 11:28:03.553824
70d0686b-42a0-493b-baeb-a850f425ff09,4993400030,373000,IDR,D,5372118428,Transfer ke PERMATA - JAMES MILLER,SUCCESS,2025-09-05,21:39:58,0,Normal,TRX:GpuI3RY9ToweU32cHkpqN2,SYSTEM,2025-09-07 11:28:03.553827,SYSTEM,2025-09-07 11:28:03.553827
26d7c8bd-e9ba-4e12-b79d-4936c4a7a775,5869740843,169000,IDR,D,2118424454,Transfer ke BRI - PATRICIA BROWN,SUCCESS,2025-09-05,21:39:59,0,Normal,TRX:UGvPRehthsnpxMqNnSQzrZ,SYSTEM,2025-09-07 11:28:03.553840,SYSTEM,2025-09-07 11:28:03.553841
4ad25aba-0fb0-4f43-a998-9bf5065426bb,1368927904,774000,IDR,D,3974018136,Transfer ke BNI - RATNA NUGROHO,SUCCESS,2025-09-05,21:40:00,0,Normal,TRX:x6YaU9ym3q9QDd3T8VCaIb,SYSTEM,2025-09-07 11:28:03.553845,SYSTEM,2025-09-07 11:28:03.553846
cd91d358-a9dc-49e9-9399-5bed3029a8f4,2344087545,859000,IDR,D,8373544187,Transfer ke PERMATA - JAMES SMITH,SUCCESS,2025-09-05,21:40:02,0,Normal,TRX:43GxWyhaVKa47aVjk4VVMU,SYSTEM,2025-09-07 11:28:03.553849,SYSTEM,2025-09-07 11:28:03.553850
f4538dbc-9621-4397-bc8f-07bec34cc701,4043454456,961000,IDR,D,9130076137,Transfer ke BNI - TIARA SUSANTO,SUCCESS,2025-09-05,21:40:03,0,Normal,TRX:Kwr-q6ByVhDpO6DWSz-VOD,SYSTEM,2025-09-07 11:28:03.553853,SYSTEM,2025-09-07 11:28:03.553853
e785db92-10b8-490d-a7ac-3aef4bd9e87d,4026773905,319000,IDR,D,7337980136,Transfer ke BNI - ANISA HARYANTO,SUCCESS,2025-09-05,21:40:04,0,Normal,TRX:Rg6itaMc7XINiz4UKHTXiJ,SYSTEM,2025-09-07 11:28:03.553856,SYSTEM,2025-09-07 11:28:03.553857
8e04a1a9-32d3-4a83-8c6e-f08f8043a57f,5581764356,111000,IDR,D,6755580006,Transfer ke BRI - JOHN JONES,SUCCESS,2025-09-05,21:40:05,0,Normal,TRX:W0G9UcLxQbPNy-FdlLNe4l,SYSTEM,2025-09-07 11:28:03.553860,SYSTEM,2025-09-07 11:28:03.553860
13b8a763-6c85-4856-98c9-d3190505b2df,7886988617,174000,IDR,D,2315399362,Transfer ke CIMB - ELIZABETH RODRIGUEZ,SUCCESS,2025-09-05,21:40:07,0,Normal,TRX:FGsOcnLGsjkIWdXKcwgFxN,SYSTEM,2025-09-07 11:28:03.553864,SYSTEM,2025-09-07 11:28:03.553864
4b06dec0-baa9-4220-ab54-44ed3c1b1809,3191464702,14000,IDR,D,9717606490,Transfer ke MANDIRI - LINDA JONES,SUCCESS,2025-09-05,21:40:08,0,Normal,TRX:zCnxQh9xiAEIf7SxwA2NJF,SYSTEM,2025-09-07 11:28:03.553868,SYSTEM,2025-09-07 11:28:03.553869
17df021e-6150-4181-ad17-3fd933ebad77,9364768077,81000,IDR,D,8752601836,Transfer ke BRI - MICHAEL SMITH,SUCCESS,2025-09-05,21:40:09,0,Normal,TRX:4A0jSMUIjf5v5Y174QdG23,SYSTEM,2025-09-07 11:28:03.553879,SYSTEM,2025-09-07 11:28:03.553879
746e4c02-7515-4655-9e47-19c44e57fce6,3651780355,164000,IDR,D,4832835394,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,21:40:11,0,Normal,TRX:tgh9hJqHwvKogx9FvhWCXd,SYSTEM,2025-09-07 11:28:03.553882,SYSTEM,2025-09-07 11:28:03.553883
5c3d2daf-65c4-4a5f-b72f-1856ca58f792,1743495192,64000,IDR,D,2152159248,Transfer ke CIMB - ELIZABETH RODRIGUEZ,SUCCESS,2025-09-05,21:40:12,0,Normal,TRX:Ks-CWI26jaaSpQ630eXb8U,SYSTEM,2025-09-07 11:28:03.553886,SYSTEM,2025-09-07 11:28:03.553886
424d416c-0c9c-4cf5-84df-959674c78c64,1382294053,18000,IDR,D,5982410387,Transfer ke PERMATA - LINDA MILLER,SUCCESS,2025-09-05,21:40:13,0,Normal,TRX:yA021zjA-rRGRgdlWE3DnT,SYSTEM,2025-09-07 11:28:03.553889,SYSTEM,2025-09-07 11:28:03.553890
7a3bfa95-e199-4032-9867-de52eeaddbbb,4389411164,234000,IDR,D,8546180062,Transfer ke BCA - BARBARA JOHNSON,SUCCESS,2025-09-05,21:40:14,0,Normal,TRX:VvPmu-FaeWBAGA7-cJXnPn,SYSTEM,2025-09-07 11:28:03.553893,SYSTEM,2025-09-07 11:28:03.553893
16103146-8180-4c9a-a26c-4b50b1cf0822,6470169667,657000,IDR,D,9444447804,Transfer ke BNI - TIARA HIDAYAT,SUCCESS,2025-09-05,21:40:16,0,Normal,TRX:SqZcyzHiCzQ497u5Ka5VuD,SYSTEM,2025-09-07 11:28:03.553897,SYSTEM,2025-09-07 11:28:03.553897
6a5b354f-d82d-4ce9-b4f9-6bc4910b9fe2,7335752002,879000,IDR,D,6828233771,Transfer ke BNI - SITI NUGRAHA,SUCCESS,2025-09-05,21:40:17,0,Normal,TRX:ePo7It4CwXisP9fyi06QHw,SYSTEM,2025-09-07 11:28:03.553901,SYSTEM,2025-09-07 11:28:03.553901
bf5236bb-e2cd-4d36-83c2-f509a1096043,8150956541,145000,IDR,D,4630119667,Transfer ke PERMATA - DAVID MILLER,SUCCESS,2025-09-05,21:40:18,0,Normal,TRX:ClnuXfUQsWaRNxLLd6D6Hx,SYSTEM,2025-09-07 11:28:03.553905,SYSTEM,2025-09-07 11:28:03.553905
27334e5e-c893-432f-8761-111f29e202fd,4816844400,85000,IDR,D,1132211236,Transfer ke MANDIRI - MICHAEL DAVIS,SUCCESS,2025-09-05,21:40:19,0,Normal,TRX:lWWDKASs6S1SQpkuLUFzCi,SYSTEM,2025-09-07 11:28:03.553908,SYSTEM,2025-09-07 11:28:03.553909
b4fff950-1fa8-4ea4-be6c-dd7e8b80812d,2009488263,66000,IDR,D,7152874220,Transfer ke BNI - ANDI ADITYA,SUCCESS,2025-09-05,21:40:21,0,Normal,TRX:HGv1dilvuqZL9VkVMFrTZ4,SYSTEM,2025-09-07 11:28:03.553912,SYSTEM,2025-09-07 11:28:03.553912
bc1dd93e-4562-4b37-94ba-c8b1a90207ae,4816844400,183000,IDR,D,4217283170,Transfer ke PERMATA - BARBARA MARTINEZ,SUCCESS,2025-09-05,21:40:22,0,Normal,TRX:IizXFax48HSr5w-u3sOzV4,SYSTEM,2025-09-07 11:28:03.553917,SYSTEM,2025-09-07 11:28:03.553917
14d6975f-5889-43df-bbbc-f399c361a801,1241839674,190000,IDR,D,2404495094,Transfer ke BNI - ANISA MAHARDIKA,SUCCESS,2025-09-05,21:40:23,0,Normal,TRX:pYOfQ-vvzRbPnZMoqCyf4Z,SYSTEM,2025-09-07 11:28:03.553920,SYSTEM,2025-09-07 11:28:03.553920
9f9ec5ce-416c-4d09-92a2-c13e4a672efc,3730268254,155000,IDR,D,5807525599,Transfer ke MANDIRI - JAMES JONES,SUCCESS,2025-09-05,21:40:24,0,Normal,TRX:QnxuL2ZFcKTtqFU-eDUVce,SYSTEM,2025-09-07 11:28:03.553923,SYSTEM,2025-09-07 11:28:03.553924
a24c2bea-dbdb-46c0-adca-833e40064a6f,2568717746,442000,IDR,D,4897612986,Transfer ke JAGO - MICHAEL SMITH,SUCCESS,2025-09-05,21:40:26,0,Normal,TRX:QORjLY4wvpigiERnpUUpgr,SYSTEM,2025-09-07 11:28:03.553926,SYSTEM,2025-09-07 11:28:03.553927
4efa7fd7-a5ab-4fee-b646-b3a184f5da7d,5714971371,838000,IDR,D,5481857052,Transfer ke CIMB - DAVID JONES,SUCCESS,2025-09-05,21:40:27,0,Normal,TRX:gC4DQEhbC4a0FMJceFd9q5,SYSTEM,2025-09-07 11:28:03.553930,SYSTEM,2025-09-07 11:28:03.553931
fb213390-9fbb-4674-b1c1-f6a303266840,5696459759,4959000,IDR,D,4620870523,Transfer ke BRI - DAVID JONES,SUCCESS,2025-09-05,21:40:28,0,Normal,TRX:aboG0hMmuKIROgkLugvrYQ,SYSTEM,2025-09-07 11:28:03.553934,SYSTEM,2025-09-07 11:28:03.553934
37b9ada8-abaa-4a90-91ed-4d1f42697d74,4844382491,95000,IDR,D,3384026449,Transfer ke BNI - TRI NUGROHO,SUCCESS,2025-09-05,21:40:29,0,Normal,TRX:AkV-zRdfdsOc3YlijWDGJR,SYSTEM,2025-09-07 11:28:03.553937,SYSTEM,2025-09-07 11:28:03.553938
fe5c01aa-a26c-44a9-8c43-4d18409111a7,8308950192,62000,IDR,D,4137050025,Transfer ke BNI - RATNA FIRMANSYAH,SUCCESS,2025-09-05,21:40:31,0,Normal,TRX:ULNDXrqneMONONd52WQ4X0,SYSTEM,2025-09-07 11:28:03.553941,SYSTEM,2025-09-07 11:28:03.553941
cba3bf7c-f798-48ca-ad22-61f87bf1b460,4043454456,774000,IDR,D,2525725520,Transfer ke MANDIRI - JOHN DAVIS,SUCCESS,2025-09-05,21:40:32,0,Normal,TRX:tVCgo9BUcMvqKEkUVI32rX,SYSTEM,2025-09-07 11:28:03.553944,SYSTEM,2025-09-07 11:28:03.553945
f38cc07b-fbb8-4bc2-b6dd-1a6bb6a25e83,7220735299,123000,IDR,D,3474175201,Transfer ke JAGO - LINDA MARTINEZ,SUCCESS,2025-09-05,21:40:33,0,Normal,TRX:O15Z9HlLDGAMfigibFGfvP,SYSTEM,2025-09-07 11:28:03.553948,SYSTEM,2025-09-07 11:28:03.553948
21b98a2c-4a72-43a7-b09d-23430598f314,5448204908,566000,IDR,D,8164551032,Transfer ke BNI - YUDA PRATAMA,SUCCESS,2025-09-05,21:40:35,0,Normal,TRX:IHV7DMRUgbUkZZEXVSN76G,SYSTEM,2025-09-07 11:28:03.553952,SYSTEM,2025-09-07 11:28:03.553952
cedd0d8a-9d59-4caf-b427-80656711aabe,1047952711,766000,IDR,D,2886186676,Transfer ke BNI - LESTARI HIDAYAT,SUCCESS,2025-09-05,21:40:36,0,Normal,TRX:rpAkW5L3lOMblGdmwP3GwB,SYSTEM,2025-09-07 11:28:03.553957,SYSTEM,2025-09-07 11:28:03.553957
b859725b-2c3a-4a7a-a338-f2cbf7646316,6129732501,289000,IDR,D,9914754324,Transfer ke BNI - ANDI RAHARJA,SUCCESS,2025-09-05,21:40:37,0,Normal,TRX:boSE-hOS2K1G6Fis3a3cFd,SYSTEM,2025-09-07 11:28:03.553960,SYSTEM,2025-09-07 11:28:03.553960
a47faf19-c81f-4858-a4ef-14910cecdb8a,6542245179,525000,IDR,D,2775550361,Transfer ke BNI - ANDI SUSANTO,SUCCESS,2025-09-05,21:40:38,0,Normal,TRX:AuboBjB-X87oDeZeSABC-M,SYSTEM,2025-09-07 11:28:03.553964,SYSTEM,2025-09-07 11:28:03.553964
d2930ddd-42b6-4942-8f06-b9fc42053a69,2806519153,89000,IDR,D,9130076137,Transfer ke BNI - TIARA SUSANTO,SUCCESS,2025-09-05,21:40:40,0,Normal,TRX:mgr198DAW3X0TTShwRrUWO,SYSTEM,2025-09-07 11:28:03.553968,SYSTEM,2025-09-07 11:28:03.553968
66e2548b-ad91-467c-9612-e5a67505fcbf,9153637251,19000,IDR,D,9953632820,Transfer ke CIMB - JAMES BROWN,SUCCESS,2025-09-05,21:40:41,0,Normal,TRX:P1mORfmk9kuZNPr8FPof4n,SYSTEM,2025-09-07 11:28:03.553971,SYSTEM,2025-09-07 11:28:03.553971
d74f7c5a-6b8c-4d8c-af97-f987d16ae2c1,1292991251,89000,IDR,D,4118029628,Transfer ke BNI - AYU SETIAWAN,SUCCESS,2025-09-05,21:40:42,0,Normal,TRX:GoHPvKFy4qN56ps1iwNDph,SYSTEM,2025-09-07 11:28:03.553975,SYSTEM,2025-09-07 11:28:03.553975
97bcbbe9-f15d-402a-ba9e-e5871484ffff,5981094393,66000,IDR,D,8756833495,Transfer ke BRI - MARY SMITH,SUCCESS,2025-09-05,21:40:43,0,Normal,TRX:0Cx4vXPcsX7dd0t5JjTGhe,SYSTEM,2025-09-07 11:28:03.553978,SYSTEM,2025-09-07 11:28:03.553979
a1db9649-4afe-44e7-bf3d-e5687aafee67,4864883510,227000,IDR,D,7475191410,Transfer ke BNI - ILHAM PERMANA,SUCCESS,2025-09-05,21:40:45,0,Normal,TRX:zVOusmqHEbVnW70u4OaRmc,SYSTEM,2025-09-07 11:28:03.553982,SYSTEM,2025-09-07 11:28:03.553982
ad9247b4-0252-4ee5-bcba-e01cc167dea2,3119257051,179000,IDR,D,5222995229,Transfer ke BNI - MELATI ADITYA,SUCCESS,2025-09-05,21:40:46,0,Normal,TRX:5cNBXuo9AMGch3z2r3VQ9p,SYSTEM,2025-09-07 11:28:03.553985,SYSTEM,2025-09-07 11:28:03.553985
95bb4105-cb93-475b-8a4e-bd69f204d970,2069316074,546000,IDR,D,6177063022,Transfer ke BRI - PATRICIA SMITH,SUCCESS,2025-09-05,21:40:47,0,Normal,TRX:2UhwKQxIzV9BPI7e2LcT8C,SYSTEM,2025-09-07 11:28:03.553989,SYSTEM,2025-09-07 11:28:03.553989
fd9ee95d-e5cc-4a23-add9-d563a8b67ec6,8610438478,3599000,IDR,D,3008912751,Transfer ke BNI - ANDI MAHARDIKA,SUCCESS,2025-09-05,21:40:49,0,Normal,TRX:z5BiBol7B5RZME32W1k0mq,SYSTEM,2025-09-07 11:28:03.553992,SYSTEM,2025-09-07 11:28:03.553993
2991bb21-3dc2-42bd-802b-f765a928be4c,9884602555,859000,IDR,D,1241839674,Transfer ke BNI - BAYU PRASETYO,SUCCESS,2025-09-05,21:40:50,0,Normal,TRX:w0U137QBZKecEwmLBdMC2m,SYSTEM,2025-09-07 11:28:03.553995,SYSTEM,2025-09-07 11:28:03.553996
7c75b4cf-9336-41ca-b80f-57b75a8425b2,9862146667,861000,IDR,D,8634081773,Transfer ke BNI - YUDA KUSUMA,SUCCESS,2025-09-05,21:40:51,0,Normal,TRX:yHfUuYafxEFqXhrWeL5Nik,SYSTEM,2025-09-07 11:28:03.553999,SYSTEM,2025-09-07 11:28:03.553999
d871b38c-425f-4f70-9213-5ec38215e1b1,1670620925,78000,IDR,D,1654148174,Transfer ke PERMATA - MICHAEL DAVIS,SUCCESS,2025-09-05,21:40:52,0,Normal,TRX:NQDphbH-9YvvHiQtmuPsVz,SYSTEM,2025-09-07 11:28:03.554002,SYSTEM,2025-09-07 11:28:03.554002
feac8b43-0ed8-414f-9e02-95271ea9c9d9,1766061854,53000,IDR,D,5660905397,Transfer ke MANDIRI - JAMES SMITH,SUCCESS,2025-09-05,21:40:54,0,Normal,TRX:D5DbOKK5ria8Jwfb-J-qOv,SYSTEM,2025-09-07 11:28:03.554005,SYSTEM,2025-09-07 11:28:03.554005
e1d09b0b-1545-4a4d-8808-fde82b2fea57,2526822790,166000,IDR,D,6941489023,Transfer ke BNI - INTAN MAHARDIKA,SUCCESS,2025-09-05,21:40:55,0,Normal,TRX:t99n3ZJms1WbIVSo42lBTr,SYSTEM,2025-09-07 11:28:03.554008,SYSTEM,2025-09-07 11:28:03.554008
677b4bbd-856b-4f7d-bcae-8701f0ca5d7b,5350895948,71000,IDR,D,1382294053,Transfer ke BNI - PUTRI PRASETYO,SUCCESS,2025-09-05,21:40:56,0,Normal,TRX:8Z3q-jWke3KO9W19BsqGrn,SYSTEM,2025-09-07 11:28:03.554011,SYSTEM,2025-09-07 11:28:03.554012
b06ca3a7-4f74-43ca-a7f2-a516cdb6d88d,7137808980,175000,IDR,D,4057565946,Transfer ke CIMB - MICHAEL JONES,SUCCESS,2025-09-05,21:40:57,0,Normal,TRX:L0j7QyqmUvoPsV313EC9cE,SYSTEM,2025-09-07 11:28:03.554018,SYSTEM,2025-09-07 11:28:03.554019
f01dc65a-1f13-4a08-b467-1fa0db4833c8,8326829913,831000,IDR,D,6831957656,Transfer ke BNI - ANISA WIBISONO,SUCCESS,2025-09-05,21:40:59,0,Normal,TRX:eoSdKnaChnjfkz6Qs-TDrT,SYSTEM,2025-09-07 11:28:03.554022,SYSTEM,2025-09-07 11:28:03.554022
46c7c66a-b2d2-40d5-be4d-3bc843da586b,4781868184,488000,IDR,D,2738038406,Transfer ke PERMATA - JAMES RODRIGUEZ,SUCCESS,2025-09-05,21:41:00,0,Normal,TRX:h1k1I7fp7sd0Ein2-tU4DO,SYSTEM,2025-09-07 11:28:03.554026,SYSTEM,2025-09-07 11:28:03.554026
357906d6-2930-400d-9b3e-6b70975c8a35,2734367797,94000,IDR,D,8290057680,Transfer ke MANDIRI - PATRICIA BROWN,SUCCESS,2025-09-05,21:41:01,0,Normal,TRX:bpjbmp19c4Q07ztae898zR,SYSTEM,2025-09-07 11:28:03.554029,SYSTEM,2025-09-07 11:28:03.554029
7c1c92e6-7fab-410a-b471-67534565bd58,6519055695,113000,IDR,D,1368927904,Transfer ke BNI - ANISA HARYANTO,SUCCESS,2025-09-05,21:41:02,0,Normal,TRX:sIaHNv9IKRKqOB9w9CcICx,SYSTEM,2025-09-07 11:28:03.554032,SYSTEM,2025-09-07 11:28:03.554032
49a1eb4f-01cb-41a4-967e-bd4a8943236b,2404495094,944000,IDR,D,4105930522,Transfer ke BNI - PUTRI SETIAWAN,SUCCESS,2025-09-05,21:41:04,0,Normal,TRX:UFmrCwpAk5nqy84MEe5ftS,SYSTEM,2025-09-07 11:28:03.554035,SYSTEM,2025-09-07 11:28:03.554036
576286b3-7b50-4f4a-b991-387efc1f434f,5043714431,227000,IDR,D,1691302089,Transfer ke BCA - ROBERT DAVIS,SUCCESS,2025-09-05,21:41:05,0,Normal,TRX:xNOdlRNneRfpud3rve5ccG,SYSTEM,2025-09-07 11:28:03.554039,SYSTEM,2025-09-07 11:28:03.554040
950d5493-6a5a-47f4-94ea-16cc3bdd1c28,6500936559,26000,IDR,D,4850542022,Transfer ke BNI - INTAN FIRMANSYAH,SUCCESS,2025-09-05,21:41:06,0,Normal,TRX:fUIr25DSUWvCOmEPok-8-G,SYSTEM,2025-09-07 11:28:03.554043,SYSTEM,2025-09-07 11:28:03.554043
79b9bfb0-f62a-4d54-ab5e-790da419b1a6,2568717746,554000,IDR,D,8871689541,Transfer ke BNI - KARTIKA NUGROHO,SUCCESS,2025-09-05,21:41:07,0,Normal,TRX:9vlThGzuoxxRK2tB0vQwzJ,SYSTEM,2025-09-07 11:28:03.554046,SYSTEM,2025-09-07 11:28:03.554046
bb6297e0-899e-4dfa-a741-77080f614c29,3191464702,193000,IDR,D,6470169667,Transfer ke BNI - DEWI KURNIA,SUCCESS,2025-09-05,21:41:09,0,Normal,TRX:3pS80My3AnGWHjgMhTx88o,SYSTEM,2025-09-07 11:28:03.554049,SYSTEM,2025-09-07 11:28:03.554050
d7b450d4-30d8-47cd-9e77-9c9d817bd90f,7161383718,998000,IDR,D,3237855551,Transfer ke JAGO - BARBARA WILLIAMS,SUCCESS,2025-09-05,21:41:10,0,Normal,TRX:4UGB0DOXEGAX247D-zhJBZ,SYSTEM,2025-09-07 11:28:03.554052,SYSTEM,2025-09-07 11:28:03.554053
3b255230-13de-4fb9-966e-024eebc01bbb,8388816028,139000,IDR,D,5981094393,Transfer ke BNI - BAGUS WIBISONO,SUCCESS,2025-09-05,21:41:11,0,Normal,TRX:PynQ6ZEOISTc-iK2m6Q5rf,SYSTEM,2025-09-07 11:28:03.554057,SYSTEM,2025-09-07 11:28:03.554057
321fb6a7-f832-4b5f-b36f-ac6e12de00ed,1216199607,78000,IDR,D,4832835394,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,21:41:12,0,Normal,TRX:CyVXq1jvTwaEo8J9KQInhc,SYSTEM,2025-09-07 11:28:03.554064,SYSTEM,2025-09-07 11:28:03.554064
b6243a4e-a5d7-4ada-b9cb-e9456cda1461,9244991942,173000,IDR,D,8945733804,Transfer ke BNI - PUTRI ADITYA,SUCCESS,2025-09-05,21:41:14,0,Normal,TRX:U9ehT78SnDwpKzP-1c0uVj,SYSTEM,2025-09-07 11:28:03.554067,SYSTEM,2025-09-07 11:28:03.554068
365b34a9-7c77-4389-a8f2-178af7d261e6,1141605862,150000,IDR,D,7090454392,Transfer ke PERMATA - ELIZABETH MILLER,SUCCESS,2025-09-05,21:41:15,0,Normal,TRX:mJncI-M7FxqZbDT4jqVaDc,SYSTEM,2025-09-07 11:28:03.554071,SYSTEM,2025-09-07 11:28:03.554071
35f21d23-714a-489c-8349-0c3d22a0722e,8090741016,54000,IDR,D,2896869728,Transfer ke BRI - MICHAEL JOHNSON,SUCCESS,2025-09-05,21:41:16,0,Normal,TRX:5on8JXq7z-hFOPayqgkT3X,SYSTEM,2025-09-07 11:28:03.554074,SYSTEM,2025-09-07 11:28:03.554074
bb07ee65-5a59-4b11-a757-f6aa67e60489,8601664623,804000,IDR,D,9544919070,Transfer ke BNI - DIAN KUSUMA,SUCCESS,2025-09-05,21:41:17,0,Normal,TRX:VSq0fDSmRldXNtP4eKin15,SYSTEM,2025-09-07 11:28:03.554077,SYSTEM,2025-09-07 11:28:03.554078
af5f25a9-af90-4d49-b068-276218fd5fae,1667179950,59000,IDR,D,9353752463,Transfer ke CIMB - ROBERT GARCIA,SUCCESS,2025-09-05,21:41:19,0,Normal,TRX:KwVlSD-6PlsRr1GuQqWA4Z,SYSTEM,2025-09-07 11:28:03.554081,SYSTEM,2025-09-07 11:28:03.554081
