id,account_num,amount,currency,trx_type,account_to,narrative,status_trx,trx_date,trx_time,criteria_anomali,description_anomali,code_transaction,created_by,created_date,updated_by,updated_date
01dc1fde-d4ae-4336-87f7-219862d44f34,4389411164,234000,IDR,D,8546180062,Transfer ke BCA - BARBARA JOHNSON,SUCCESS,2025-09-05,21:40:14,0,Normal,TRX:VvPmu-FaeWBAGA7-cJXnPn,SYSTEM,2025-09-07 11:31:45.870076,SYSTEM,2025-09-07 11:31:45.870077
8fd5fe41-f8d5-4f01-8516-4cc54b4a5371,6470169667,657000,IDR,D,9444447804,Transfer ke BNI - TIARA HIDAYAT,SUCCESS,2025-09-05,21:40:16,0,Normal,TRX:SqZcyzHiCzQ497u5Ka5VuD,SYSTEM,2025-09-07 11:31:45.870078,SYSTEM,2025-09-07 11:31:45.870078
5383cae0-e8ff-46bc-9a8a-8561083ade54,7335752002,879000,IDR,D,6828233771,Transfer ke BNI - SITI NUGRAHA,SUCCESS,2025-09-05,21:40:17,0,Normal,TRX:ePo7It4CwXisP9fyi06QHw,SYSTEM,2025-09-07 11:31:45.870080,SYSTEM,2025-09-07 11:31:45.870081
58ead9ea-27f8-4d5d-b2d3-d9dd3824b9ad,8150956541,145000,IDR,D,4630119667,Transfer ke PERMATA - DAVID MILLER,SUCCESS,2025-09-05,21:40:18,0,Normal,TRX:ClnuXfUQsWaRNxLLd6D6Hx,SYSTEM,2025-09-07 11:31:45.870082,SYSTEM,2025-09-07 11:31:45.870082
8df80a73-98e5-4353-94e7-68d6b23115f2,4816844400,85000,IDR,D,1132211236,Transfer ke MANDIRI - MICHAEL DAVIS,SUCCESS,2025-09-05,21:40:19,0,Normal,TRX:lWWDKASs6S1SQpkuLUFzCi,SYSTEM,2025-09-07 11:31:45.870084,SYSTEM,2025-09-07 11:31:45.870084
ebb326b4-e86c-4c67-94ff-c4e888680fd2,2009488263,66000,IDR,D,7152874220,Transfer ke BNI - ANDI ADITYA,SUCCESS,2025-09-05,21:40:21,0,Normal,TRX:HGv1dilvuqZL9VkVMFrTZ4,SYSTEM,2025-09-07 11:31:45.870088,SYSTEM,2025-09-07 11:31:45.870088
924f8b91-03c5-4c62-8874-a0e0f25a1da4,4816844400,183000,IDR,D,4217283170,Transfer ke PERMATA - BARBARA MARTINEZ,SUCCESS,2025-09-05,21:40:22,0,Normal,TRX:IizXFax48HSr5w-u3sOzV4,SYSTEM,2025-09-07 11:31:45.870090,SYSTEM,2025-09-07 11:31:45.870090
be6e681a-c870-4b9e-b881-fd9f10aa9b11,1241839674,190000,IDR,D,2404495094,Transfer ke BNI - ANISA MAHARDIKA,SUCCESS,2025-09-05,21:40:23,0,Normal,TRX:pYOfQ-vvzRbPnZMoqCyf4Z,SYSTEM,2025-09-07 11:31:45.870092,SYSTEM,2025-09-07 11:31:45.870092
d7bd0c8c-6afd-4d01-a664-82aa053a73fb,3730268254,155000,IDR,D,5807525599,Transfer ke MANDIRI - JAMES JONES,SUCCESS,2025-09-05,21:40:24,0,Normal,TRX:QnxuL2ZFcKTtqFU-eDUVce,SYSTEM,2025-09-07 11:31:45.870094,SYSTEM,2025-09-07 11:31:45.870094
b69d13b6-b115-4b86-a703-45e996af0a32,2568717746,442000,IDR,D,4897612986,Transfer ke JAGO - MICHAEL SMITH,SUCCESS,2025-09-05,21:40:26,0,Normal,TRX:QORjLY4wvpigiERnpUUpgr,SYSTEM,2025-09-07 11:31:45.870096,SYSTEM,2025-09-07 11:31:45.870096
1ddce1cc-157d-4e37-a45b-1c5784500923,5714971371,838000,IDR,D,5481857052,Transfer ke CIMB - DAVID JONES,SUCCESS,2025-09-05,21:40:27,0,Normal,TRX:gC4DQEhbC4a0FMJceFd9q5,SYSTEM,2025-09-07 11:31:45.870099,SYSTEM,2025-09-07 11:31:45.870099
5dee2f9c-8eb6-4ea8-b9b5-3874e94dd2d7,5696459759,4959000,IDR,D,4620870523,Transfer ke BRI - DAVID JONES,SUCCESS,2025-09-05,21:40:28,0,Normal,TRX:aboG0hMmuKIROgkLugvrYQ,SYSTEM,2025-09-07 11:31:45.870101,SYSTEM,2025-09-07 11:31:45.870101
396d3fd5-1d6e-4194-b857-12017c6c1130,4844382491,95000,IDR,D,3384026449,Transfer ke BNI - TRI NUGROHO,SUCCESS,2025-09-05,21:40:29,0,Normal,TRX:AkV-zRdfdsOc3YlijWDGJR,SYSTEM,2025-09-07 11:31:45.870103,SYSTEM,2025-09-07 11:31:45.870103
3e7acb8a-8fe6-4a22-8381-ed79f8119a86,8308950192,62000,IDR,D,4137050025,Transfer ke BNI - RATNA FIRMANSYAH,SUCCESS,2025-09-05,21:40:31,0,Normal,TRX:ULNDXrqneMONONd52WQ4X0,SYSTEM,2025-09-07 11:31:45.870104,SYSTEM,2025-09-07 11:31:45.870105
11992d39-1802-4351-8674-32a3f10007cd,4043454456,774000,IDR,D,2525725520,Transfer ke MANDIRI - JOHN DAVIS,SUCCESS,2025-09-05,21:40:32,0,Normal,TRX:tVCgo9BUcMvqKEkUVI32rX,SYSTEM,2025-09-07 11:31:45.870106,SYSTEM,2025-09-07 11:31:45.870106
c95d86c0-3e71-423a-8aaf-96d7a8dcfb74,7220735299,123000,IDR,D,3474175201,Transfer ke JAGO - LINDA MARTINEZ,SUCCESS,2025-09-05,21:40:33,0,Normal,TRX:O15Z9HlLDGAMfigibFGfvP,SYSTEM,2025-09-07 11:31:45.870109,SYSTEM,2025-09-07 11:31:45.870109
f8ab54a7-9319-4dad-b5f7-9a035555fd88,5448204908,566000,IDR,D,8164551032,Transfer ke BNI - YUDA PRATAMA,SUCCESS,2025-09-05,21:40:35,0,Normal,TRX:IHV7DMRUgbUkZZEXVSN76G,SYSTEM,2025-09-07 11:31:45.870111,SYSTEM,2025-09-07 11:31:45.870111
e1692459-bb4e-4f81-8e1c-77e73d7a5e9d,1047952711,766000,IDR,D,2886186676,Transfer ke BNI - LESTARI HIDAYAT,SUCCESS,2025-09-05,21:40:36,0,Normal,TRX:rpAkW5L3lOMblGdmwP3GwB,SYSTEM,2025-09-07 11:31:45.870112,SYSTEM,2025-09-07 11:31:45.870113
2389a306-ba4d-4381-b69b-d299f3579145,6129732501,289000,IDR,D,9914754324,Transfer ke BNI - ANDI RAHARJA,SUCCESS,2025-09-05,21:40:37,0,Normal,TRX:boSE-hOS2K1G6Fis3a3cFd,SYSTEM,2025-09-07 11:31:45.870114,SYSTEM,2025-09-07 11:31:45.870114
264f9a12-0256-4ed8-8857-2b6550e831d0,6542245179,525000,IDR,D,2775550361,Transfer ke BNI - ANDI SUSANTO,SUCCESS,2025-09-05,21:40:38,0,Normal,TRX:AuboBjB-X87oDeZeSABC-M,SYSTEM,2025-09-07 11:31:45.870116,SYSTEM,2025-09-07 11:31:45.870117
d1cbd041-5c0b-499f-8bfa-9410307d22b2,2806519153,89000,IDR,D,9130076137,Transfer ke BNI - TIARA SUSANTO,SUCCESS,2025-09-05,21:40:40,0,Normal,TRX:mgr198DAW3X0TTShwRrUWO,SYSTEM,2025-09-07 11:31:45.870118,SYSTEM,2025-09-07 11:31:45.870119
5677517a-e482-412f-a28b-a886748a0e87,9153637251,19000,IDR,D,9953632820,Transfer ke CIMB - JAMES BROWN,SUCCESS,2025-09-05,21:40:41,0,Normal,TRX:P1mORfmk9kuZNPr8FPof4n,SYSTEM,2025-09-07 11:31:45.870120,SYSTEM,2025-09-07 11:31:45.870120
dc98fe97-6c74-448a-a51e-3568c43d847c,1292991251,89000,IDR,D,4118029628,Transfer ke BNI - AYU SETIAWAN,SUCCESS,2025-09-05,21:40:42,0,Normal,TRX:GoHPvKFy4qN56ps1iwNDph,SYSTEM,2025-09-07 11:31:45.870122,SYSTEM,2025-09-07 11:31:45.870123
046dfa62-c1ab-43c1-9a06-007d5d695b43,5981094393,66000,IDR,D,8756833495,Transfer ke BRI - MARY SMITH,SUCCESS,2025-09-05,21:40:43,0,Normal,TRX:0Cx4vXPcsX7dd0t5JjTGhe,SYSTEM,2025-09-07 11:31:45.870124,SYSTEM,2025-09-07 11:31:45.870125
9996ab10-baa1-4640-bf19-587e434d0aa8,4864883510,227000,IDR,D,7475191410,Transfer ke BNI - ILHAM PERMANA,SUCCESS,2025-09-05,21:40:45,0,Normal,TRX:zVOusmqHEbVnW70u4OaRmc,SYSTEM,2025-09-07 11:31:45.870126,SYSTEM,2025-09-07 11:31:45.870127
298a39f6-159b-4332-9b2f-d4b154d66fee,3119257051,179000,IDR,D,5222995229,Transfer ke BNI - MELATI ADITYA,SUCCESS,2025-09-05,21:40:46,0,Normal,TRX:5cNBXuo9AMGch3z2r3VQ9p,SYSTEM,2025-09-07 11:31:45.870129,SYSTEM,2025-09-07 11:31:45.870129
e137e3ee-be25-4c4a-93f5-f8f0421dab73,2069316074,546000,IDR,D,6177063022,Transfer ke BRI - PATRICIA SMITH,SUCCESS,2025-09-05,21:40:47,0,Normal,TRX:2UhwKQxIzV9BPI7e2LcT8C,SYSTEM,2025-09-07 11:31:45.870131,SYSTEM,2025-09-07 11:31:45.870131
3b8776be-9936-47a1-8643-701403499ec8,8610438478,3599000,IDR,D,3008912751,Transfer ke BNI - ANDI MAHARDIKA,SUCCESS,2025-09-05,21:40:49,0,Normal,TRX:z5BiBol7B5RZME32W1k0mq,SYSTEM,2025-09-07 11:31:45.870132,SYSTEM,2025-09-07 11:31:45.870133
a404ff74-dbfc-43a8-8c9d-435f3cd1f8aa,9884602555,859000,IDR,D,1241839674,Transfer ke BNI - BAYU PRASETYO,SUCCESS,2025-09-05,21:40:50,0,Normal,TRX:w0U137QBZKecEwmLBdMC2m,SYSTEM,2025-09-07 11:31:45.870134,SYSTEM,2025-09-07 11:31:45.870134
5a910896-14b9-4d15-8151-3cd4636e2e45,9862146667,861000,IDR,D,8634081773,Transfer ke BNI - YUDA KUSUMA,SUCCESS,2025-09-05,21:40:51,0,Normal,TRX:yHfUuYafxEFqXhrWeL5Nik,SYSTEM,2025-09-07 11:31:45.870136,SYSTEM,2025-09-07 11:31:45.870136
22e2e5b3-b5a0-49ac-967c-1d9e29cf546c,1670620925,78000,IDR,D,1654148174,Transfer ke PERMATA - MICHAEL DAVIS,SUCCESS,2025-09-05,21:40:52,0,Normal,TRX:NQDphbH-9YvvHiQtmuPsVz,SYSTEM,2025-09-07 11:31:45.870138,SYSTEM,2025-09-07 11:31:45.870138
975f1b83-5879-4671-9d48-efd89b507606,1766061854,53000,IDR,D,5660905397,Transfer ke MANDIRI - JAMES SMITH,SUCCESS,2025-09-05,21:40:54,0,Normal,TRX:D5DbOKK5ria8Jwfb-J-qOv,SYSTEM,2025-09-07 11:31:45.870140,SYSTEM,2025-09-07 11:31:45.870140
abd81be3-e71c-4777-84a2-ad9fad853c6f,2526822790,166000,IDR,D,6941489023,Transfer ke BNI - INTAN MAHARDIKA,SUCCESS,2025-09-05,21:40:55,0,Normal,TRX:t99n3ZJms1WbIVSo42lBTr,SYSTEM,2025-09-07 11:31:45.870141,SYSTEM,2025-09-07 11:31:45.870142
be2287ea-aff6-47c5-868b-a5f72c5bbe2a,5350895948,71000,IDR,D,1382294053,Transfer ke BNI - PUTRI PRASETYO,SUCCESS,2025-09-05,21:40:56,0,Normal,TRX:8Z3q-jWke3KO9W19BsqGrn,SYSTEM,2025-09-07 11:31:45.870143,SYSTEM,2025-09-07 11:31:45.870144
9ad9ff64-230f-4181-861b-11d23a022bcf,7137808980,175000,IDR,D,4057565946,Transfer ke CIMB - MICHAEL JONES,SUCCESS,2025-09-05,21:40:57,0,Normal,TRX:L0j7QyqmUvoPsV313EC9cE,SYSTEM,2025-09-07 11:31:45.870148,SYSTEM,2025-09-07 11:31:45.870148
bfa81621-61ab-4760-b343-27fb2cbc09d4,8326829913,831000,IDR,D,6831957656,Transfer ke BNI - ANISA WIBISONO,SUCCESS,2025-09-05,21:40:59,0,Normal,TRX:eoSdKnaChnjfkz6Qs-TDrT,SYSTEM,2025-09-07 11:31:45.870150,SYSTEM,2025-09-07 11:31:45.870150
ead42b50-28ab-4fdd-82a8-47aacb978989,4781868184,488000,IDR,D,2738038406,Transfer ke PERMATA - JAMES RODRIGUEZ,SUCCESS,2025-09-05,21:41:00,0,Normal,TRX:h1k1I7fp7sd0Ein2-tU4DO,SYSTEM,2025-09-07 11:31:45.870152,SYSTEM,2025-09-07 11:31:45.870152
82d42f08-5e79-44ee-bcef-62891ddf2e28,2734367797,94000,IDR,D,8290057680,Transfer ke MANDIRI - PATRICIA BROWN,SUCCESS,2025-09-05,21:41:01,0,Normal,TRX:bpjbmp19c4Q07ztae898zR,SYSTEM,2025-09-07 11:31:45.870154,SYSTEM,2025-09-07 11:31:45.870154
80193290-efeb-4f6d-9877-6a3d51099bb7,6519055695,113000,IDR,D,1368927904,Transfer ke BNI - ANISA HARYANTO,SUCCESS,2025-09-05,21:41:02,0,Normal,TRX:sIaHNv9IKRKqOB9w9CcICx,SYSTEM,2025-09-07 11:31:45.870156,SYSTEM,2025-09-07 11:31:45.870156
170e921d-ebcb-4b5c-bede-8f40c462969d,2404495094,944000,IDR,D,4105930522,Transfer ke BNI - PUTRI SETIAWAN,SUCCESS,2025-09-05,21:41:04,0,Normal,TRX:UFmrCwpAk5nqy84MEe5ftS,SYSTEM,2025-09-07 11:31:45.870158,SYSTEM,2025-09-07 11:31:45.870158
69d4566d-918b-403e-8314-569c6b1f3f89,5043714431,227000,IDR,D,1691302089,Transfer ke BCA - ROBERT DAVIS,SUCCESS,2025-09-05,21:41:05,0,Normal,TRX:xNOdlRNneRfpud3rve5ccG,SYSTEM,2025-09-07 11:31:45.870160,SYSTEM,2025-09-07 11:31:45.870160
f0af0417-9b70-47b6-bcb3-04ec9ae5c920,6500936559,26000,IDR,D,4850542022,Transfer ke BNI - INTAN FIRMANSYAH,SUCCESS,2025-09-05,21:41:06,0,Normal,TRX:fUIr25DSUWvCOmEPok-8-G,SYSTEM,2025-09-07 11:31:45.870162,SYSTEM,2025-09-07 11:31:45.870162
39c5d191-e12f-425a-b717-bad14cba21f8,2568717746,554000,IDR,D,8871689541,Transfer ke BNI - KARTIKA NUGROHO,SUCCESS,2025-09-05,21:41:07,0,Normal,TRX:9vlThGzuoxxRK2tB0vQwzJ,SYSTEM,2025-09-07 11:31:45.870163,SYSTEM,2025-09-07 11:31:45.870164
2bc8297a-47e9-42e2-bf29-6b6bd6c8d691,3191464702,193000,IDR,D,6470169667,Transfer ke BNI - DEWI KURNIA,SUCCESS,2025-09-05,21:41:09,0,Normal,TRX:3pS80My3AnGWHjgMhTx88o,SYSTEM,2025-09-07 11:31:45.870165,SYSTEM,2025-09-07 11:31:45.870165
947aee1a-5bfe-4253-8f70-b3f7722ada6b,7161383718,998000,IDR,D,3237855551,Transfer ke JAGO - BARBARA WILLIAMS,SUCCESS,2025-09-05,21:41:10,0,Normal,TRX:4UGB0DOXEGAX247D-zhJBZ,SYSTEM,2025-09-07 11:31:45.870167,SYSTEM,2025-09-07 11:31:45.870167
54229d6b-0154-40c7-98fe-aaafffb43fb5,8388816028,139000,IDR,D,5981094393,Transfer ke BNI - BAGUS WIBISONO,SUCCESS,2025-09-05,21:41:11,0,Normal,TRX:PynQ6ZEOISTc-iK2m6Q5rf,SYSTEM,2025-09-07 11:31:45.870169,SYSTEM,2025-09-07 11:31:45.870169
0085f5d2-d905-4648-a062-7860945946ec,1216199607,78000,IDR,D,4832835394,Transfer ke BNI - FARAH PRATAMA,SUCCESS,2025-09-05,21:41:12,0,Normal,TRX:CyVXq1jvTwaEo8J9KQInhc,SYSTEM,2025-09-07 11:31:45.870173,SYSTEM,2025-09-07 11:31:45.870173
14c4ab05-4071-4078-a19e-08bd24bcc497,9244991942,173000,IDR,D,8945733804,Transfer ke BNI - PUTRI ADITYA,SUCCESS,2025-09-05,21:41:14,0,Normal,TRX:U9ehT78SnDwpKzP-1c0uVj,SYSTEM,2025-09-07 11:31:45.870175,SYSTEM,2025-09-07 11:31:45.870175
5dd8be63-cc64-406d-8147-6f130176afd7,1141605862,150000,IDR,D,7090454392,Transfer ke PERMATA - ELIZABETH MILLER,SUCCESS,2025-09-05,21:41:15,0,Normal,TRX:mJncI-M7FxqZbDT4jqVaDc,SYSTEM,2025-09-07 11:31:45.870177,SYSTEM,2025-09-07 11:31:45.870177
38856761-5286-4b7e-ad97-e96fcea03b8a,8090741016,54000,IDR,D,2896869728,Transfer ke BRI - MICHAEL JOHNSON,SUCCESS,2025-09-05,21:41:16,0,Normal,TRX:5on8JXq7z-hFOPayqgkT3X,SYSTEM,2025-09-07 11:31:45.870179,SYSTEM,2025-09-07 11:31:45.870179
f0767d87-59f7-45cf-a100-39d6403db4ac,8601664623,804000,IDR,D,9544919070,Transfer ke BNI - DIAN KUSUMA,SUCCESS,2025-09-05,21:41:17,0,Normal,TRX:VSq0fDSmRldXNtP4eKin15,SYSTEM,2025-09-07 11:31:45.870181,SYSTEM,2025-09-07 11:31:45.870181
9a924a91-dfc8-4da3-be63-fda4f66e01be,1667179950,59000,IDR,D,9353752463,Transfer ke CIMB - ROBERT GARCIA,SUCCESS,2025-09-05,21:41:19,0,Normal,TRX:KwVlSD-6PlsRr1GuQqWA4Z,SYSTEM,2025-09-07 11:31:45.870183,SYSTEM,2025-09-07 11:31:45.870183
